AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
A693863,Tommy,2014-12-28 13:30:00,Adoption,,Dog,Neutered Male,10 months,Labrador Retriever Mix,Black
A671829,,2014-02-02 15:01:00,Transfer,SCRP,Cat,Intact Male,1 year,Domestic Shorthair Mix,Blue Tabby/White
A718946,Chico,2016-01-23 14:52:00,Adoption,,Dog,Neutered Male,6 months,Chihuahua Shorthair Mix,Tan
A691840,Tiffany,2014-11-10 19:38:00,Return_to_owner,,Dog,Intact Female,16 years,German Shepherd Mix,Black/Brown
A668946,Lola,2013-12-17 11:43:00,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Brown Brindle
A702198,,2015-05-14 17:47:00,Transfer,Partner,Dog,Spayed Female,3 years,Boston Terrier Mix,Brown Brindle/White
A714134,Allie,2015-10-19 19:00:00,Adoption,,Dog,Spayed Female,1 year,Soft Coated Wheaten Terrier Mix,White/Black
A672247,Charlie,2014-02-10 18:14:00,Adoption,,Dog,Neutered Male,1 year,Maltese/Miniature Poodle,White
A682733,Flash,2014-07-07 12:25:00,Transfer,Partner,Cat,Intact Male,2 months,Domestic Shorthair Mix,Blue Tabby
A700956,Mars,2015-04-28 16:45:00,Adoption,,Dog,Neutered Male,1 year,Miniature Poodle/Australian Cattle Dog,Blue Tick/Black
A680812,,2014-06-08 19:22:00,Euthanasia,Suffering,Cat,Intact Female,5 months,Domestic Medium Hair Mix,Torbie
A675065,Persephone,2014-03-28 11:43:00,Adoption,,Dog,Spayed Female,2 months,Manchester Terrier Mix,Tricolor/White
A671102,,2014-01-22 17:11:00,Transfer,Partner,Dog,Neutered Male,2 years,Cardigan Welsh Corgi Mix,Tricolor
A666161,Mister,2013-12-05 19:16:00,Adoption,,Cat,Neutered Male,9 years,Domestic Shorthair Mix,Blue Tabby
A696014,,2015-01-28 17:47:00,Euthanasia,Suffering,Dog,Intact Male,10 months,Queensland Heeler/Pit Bull,Red Merle/White
A658199,Marley,2013-10-18 09:52:00,Euthanasia,Aggressive,Dog,Neutered Male,2 years,Pit Bull Mix,White/Brown Brindle
A689195,,2014-10-04 16:20:00,Transfer,Partner,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,White/Black
A703868,,2015-05-29 18:52:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Calico
A681989,,2014-07-08 14:46:00,Transfer,Partner,Cat,Intact Male,1 year,Domestic Shorthair Mix,Black/White
A708776,Broaddus,2015-08-11 17:30:00,Adoption,,Dog,Neutered Male,5 years,Boxer Mix,Black Brindle/White
A681862,Negro,2014-06-26 08:59:00,Transfer,Partner,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Black/White
A706510,,2015-06-30 09:00:00,Transfer,SCRP,Cat,Unknown,8 months,Domestic Shorthair Mix,Blue Tabby
A707879,,2015-07-19 14:50:00,Euthanasia,Suffering,Cat,Spayed Female,9 years,Domestic Longhair Mix,Blue
A696296,Chadwick,2015-03-29 18:14:00,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever Mix,White/Brown Brindle
A710005,Aj,2015-08-19 19:06:00,Adoption,,Dog,Neutered Male,1 year,Yorkshire Terrier Mix,Sable
A665918,Panda,2014-02-23 15:26:00,Adoption,,Dog,Neutered Male,11 months,Flat Coat Retriever Mix,Black/White
A705607,Ty,2015-07-04 10:31:00,Transfer,Partner,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Brown Tabby
A706083,Sadie,2015-06-28 18:15:00,Adoption,,Dog,Spayed Female,1 year,Border Collie Mix,Black/White
A686700,Archie,2014-08-30 12:38:00,Adoption,,Dog,Neutered Male,7 months,Smooth Fox Terrier Mix,White/Brown
A673420,Saphire,2015-12-04 19:25:00,Return_to_owner,,Dog,Spayed Female,3 years,Pit Bull Mix,Blue/White
A668598,Sprinkles,2015-12-28 11:20:00,Return_to_owner,,Dog,Neutered Male,2 years,Rottweiler Mix,Black/White
A700405,Ballini,2015-04-16 14:32:00,Transfer,Partner,Dog,Intact Female,2 months,Dachshund Wirehair,Tan
A703700,Sienna,2015-06-25 18:54:00,Adoption,,Cat,Intact Female,15 years,Domestic Shorthair Mix,Brown Tabby/White
A718180,Milo,2016-01-05 00:00:00,Transfer,Partner,Dog,Neutered Male,2 years,Labrador Retriever Mix,Brown
A694837,Kujo,2015-01-05 14:22:00,Return_to_owner,,Dog,Neutered Male,2 years,Jack Russell Terrier/Chihuahua Shorthair,Tan/Brown
A695396,Calvin,2015-01-19 18:29:00,Return_to_owner,,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Brown Tabby/White
A695571,Teddy,2015-01-22 17:59:00,Return_to_owner,,Dog,Neutered Male,1 year,Yorkshire Terrier Mix,Black/Cream
A679615,Minerva,2014-05-29 16:18:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A709166,,2015-08-11 00:00:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Torbie
A692611,Amber,2014-11-30 13:49:00,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever/German Shepherd,Tan/White
A690485,Jax,2014-10-25 14:19:00,Adoption,,Dog,Spayed Female,2 years,Cardigan Welsh Corgi/Cairn Terrier,Black/White
A712125,Adina,2015-09-27 13:18:00,Adoption,Offsite,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Tortie
A690193,,2014-10-16 16:55:00,Transfer,Partner,Dog,Intact Female,1 month,Plott Hound Mix,Black
A707039,Coop,2015-07-07 14:50:00,Return_to_owner,,Dog,Neutered Male,6 years,Labrador Retriever/Blue Lacy,Black
A689900,,2014-10-12 09:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Black/White
A522952,Kira,2014-12-08 11:56:00,Euthanasia,Suffering,Dog,Intact Female,9 years,American Staffordshire Terrier,Black/White
A695816,Chuey,2015-01-29 16:00:00,Transfer,Partner,Dog,Neutered Male,1 year,Rottweiler Mix,Tricolor/Black
A696844,Valentina,2015-02-14 14:51:00,Adoption,,Cat,Intact Female,2 years,Domestic Shorthair Mix,Blue Tabby
A686260,Dustin,2014-08-25 17:38:00,Adoption,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Tricolor
A717734,Cholula,2015-12-26 12:59:00,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby
A719398,Ridley,2016-01-21 18:30:00,Return_to_owner,,Dog,Spayed Female,3 years,German Shepherd Mix,Brown/Black
A667357,Kit Tay,2013-12-06 13:42:00,Transfer,Partner,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby/White
A701784,Bailey,2015-05-08 17:21:00,Adoption,,Dog,Spayed Female,3 months,Pit Bull Mix,Brown Brindle/White
A719674,Peanut,2016-01-25 00:00:00,Transfer,Partner,Dog,Intact Female,2 months,Dachshund Mix,Brown
A717167,Oscar,2016-01-23 16:05:00,Adoption,Foster,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Black/White
A712301,Clay,2015-12-06 08:44:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Blue/White
A666994,Trixie,2013-12-01 19:00:00,Adoption,,Dog,Spayed Female,1 year,Boxer Mix,Black/White
A682738,,2014-07-02 14:14:00,Transfer,Partner,Cat,Intact Male,4 days,Domestic Shorthair Mix,Blue Tabby/White
A705968,Joy,2015-06-23 17:00:00,Return_to_owner,,Dog,Intact Female,2 years,Shih Tzu Mix,Buff/Black
A669977,Zeppo,2014-04-01 15:44:00,Euthanasia,Rabies Risk,Dog,Neutered Male,1 year,American Bulldog Mix,Blue/White
A708568,Jim,2015-08-02 13:23:00,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black/White
A691699,Clementine,2014-11-16 13:26:00,Transfer,Partner,Dog,Intact Female,5 months,Chinese Sharpei/Labrador Retriever,Black/White
A694305,Chica,2015-05-26 18:59:00,Return_to_owner,,Dog,Intact Female,8 months,Yorkshire Terrier Mix,Brown
A658799,Boi,2015-01-28 16:23:00,Transfer,Partner,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Black
A631184,Ferdinand,2014-11-23 12:58:00,Return_to_owner,,Dog,Neutered Male,8 years,Pit Bull Mix,Black/White
A674158,Zoey,2014-03-10 17:25:00,Euthanasia,Aggressive,Dog,Spayed Female,1 year,Labrador Retriever/Pointer,Black/White
A549098,Ladybug,2014-12-20 16:35:00,Return_to_owner,,Dog,Spayed Female,6 years,Pit Bull/Labrador Retriever,Red
A683781,Athena,2014-08-25 17:16:00,Adoption,,Dog,Spayed Female,1 year,Australian Kelpie Mix,Black/White
A665156,Baby Elic,2013-10-19 17:07:00,Adoption,,Dog,Spayed Female,10 months,Border Collie Mix,White/Black
A712008,Maya,2015-09-18 17:57:00,Return_to_owner,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black
A671915,Henry,2014-02-06 17:58:00,Adoption,,Dog,Neutered Male,1 year,Dachshund/Catahoula,Brown Merle/Black
A704512,Sid,2015-06-07 18:15:00,Return_to_owner,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Tan/White
A705581,,2015-06-20 18:52:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby/White
A692321,Zooey,2014-12-04 17:35:00,Transfer,Partner,Dog,Spayed Female,8 years,Australian Cattle Dog Mix,White/Blue Tick
A696899,Nabi,2015-02-19 17:44:00,Return_to_owner,,Dog,Intact Female,3 years,Pit Bull Mix,Brown
A700119,,2015-04-08 15:41:00,Transfer,Partner,Cat,Intact Female,4 days,Domestic Shorthair Mix,Torbie
A706808,,2015-07-27 13:38:00,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A673888,,2014-03-04 13:58:00,Transfer,SCRP,Cat,Intact Male,6 years,Domestic Shorthair Mix,Brown Tabby
A706704,,2015-07-03 09:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A711144,Daisy,2015-09-02 17:04:00,Return_to_owner,,Dog,Spayed Female,16 years,Border Collie Mix,Black/White
A706973,Bella,2015-07-08 16:24:00,Return_to_owner,,Dog,Spayed Female,3 years,Lhasa Apso Mix,Brown/Gray
A677517,,2014-04-26 11:34:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black
A681502,Izy,2014-06-22 17:06:00,Transfer,Partner,Dog,Spayed Female,2 months,Australian Shepherd/Labrador Retriever,Tan/White
A718127,Linnea,2016-01-07 00:00:00,Transfer,Partner,Dog,Intact Female,2 years,Pit Bull Mix,Black/White
A716101,Mickey,2015-11-21 17:23:00,Adoption,,Dog,Neutered Male,1 year,Yorkshire Terrier/Chihuahua Longhair,White/Tan
A685523,,2014-08-08 18:20:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Brown Tabby
A676118,Chaos,2014-05-08 16:58:00,Return_to_owner,,Dog,Spayed Female,1 year,Pit Bull Mix,White
A687411,,2014-09-06 09:00:00,Transfer,SCRP,Cat,Unknown,1 year,Domestic Shorthair Mix,Brown Tabby
A684654,Minneloa,2014-07-28 14:42:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A682326,Ann Richards,2014-06-28 16:56:00,Adoption,,Cat,Spayed Female,4 months,Domestic Longhair Mix,Brown Tabby/White
A669471,,2013-12-29 14:02:00,Transfer,Partner,Cat,Neutered Male,3 years,Himalayan Mix,Black/Black Smoke
A665650,,2013-10-28 15:32:00,Transfer,Partner,Dog,Spayed Female,1 year,Chow Chow/Basset Hound,Red
A688571,Jasmine,2014-09-22 13:00:00,Return_to_owner,,Dog,Intact Female,14 years,Pug Mix,Buff
A676234,,2014-04-10 12:03:00,Euthanasia,Aggressive,Dog,Intact Female,3 years,Pit Bull Mix,Brown
A506972,Ruby,2015-04-12 11:50:00,Return_to_owner,,Dog,Spayed Female,7 years,Australian Kelpie Mix,Brown/White
A667910,Struggle,2013-12-05 11:26:00,Return_to_owner,,Dog,Intact Male,2 years,Pit Bull Mix,White
A719256,,2016-01-16 15:08:00,Transfer,Partner,Dog,Unknown,1 week,Chihuahua Shorthair Mix,Brown/Black
A696406,Uno,2015-02-24 16:30:00,Transfer,Partner,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,White/Tan
A693250,,2014-12-05 11:05:00,Return_to_owner,,Dog,Intact Male,9 months,Labrador Retriever Mix,Gold
A668476,Bella,2013-12-04 13:45:00,Return_to_owner,,Dog,Spayed Female,2 years,French Bulldog Mix,White
A661550,Candy,2013-12-27 15:49:00,Transfer,Partner,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Brown Tabby/White
A671179,Vivian,2014-04-19 11:16:00,Adoption,Foster,Cat,Spayed Female,8 years,Siamese Mix,Tortie Point
A711730,,2015-09-11 00:00:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Longhair Mix,Brown Tabby
A666152,Shy Boy,2013-11-09 14:27:00,Transfer,Partner,Dog,Neutered Male,1 year,Labrador Retriever/Australian Cattle Dog,Buff
A689708,,2014-10-13 14:30:00,Transfer,Partner,Dog,Spayed Female,5 months,Pit Bull Mix,Black/White
A601737,Little B,2015-01-11 17:46:00,Transfer,Partner,Dog,Spayed Female,5 years,Pit Bull Mix,White
A515677,Angel,2015-02-15 12:21:00,Transfer,Partner,Dog,Spayed Female,7 years,Pit Bull Mix,White
A676528,Fiona,2014-04-20 17:19:00,Adoption,,Dog,Spayed Female,4 years,Border Collie Mix,Black/White
A710322,Leu,2015-10-09 15:26:00,Transfer,Partner,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Brown Tabby
A720424,Scooby,2016-02-10 16:15:00,Adoption,,Dog,Neutered Male,5 years,Cocker Spaniel/Miniature Poodle,Tan
A701795,Butch,2015-05-08 16:54:00,Adoption,,Dog,Neutered Male,2 months,Chihuahua Shorthair Mix,Black/White
A695920,Wanda,2015-01-30 18:14:00,Adoption,,Dog,Spayed Female,8 months,Pit Bull Mix,Brown/White
A714649,,2015-10-31 12:08:00,Transfer,Partner,Dog,Spayed Female,7 years,Pug,Tan/Black
A664392,Moose,2013-10-05 12:42:00,Transfer,Partner,Cat,Neutered Male,7 years,Domestic Medium Hair Mix,Orange Tabby
A690195,,2014-10-16 16:56:00,Transfer,Partner,Dog,Intact Female,1 month,Plott Hound Mix,Red
A687043,Austin,2015-10-29 15:18:00,Adoption,Foster,Dog,Neutered Male,1 year,Pit Bull Mix,White/Tan
A656968,Litle Girl,2013-11-11 15:13:00,Euthanasia,Aggressive,Dog,Spayed Female,3 years,Australian Cattle Dog Mix,Blue Tick
A716867,Jinx,2015-12-17 15:28:00,Transfer,Partner,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Orange Tabby
A717152,,2015-12-03 14:04:00,Transfer,Partner,Dog,Intact Male,1 month,German Shepherd Mix,Tricolor
A680865,Rex,2015-11-13 13:27:00,Transfer,Partner,Dog,Neutered Male,1 year,Siberian Husky Mix,White/Red
A705442,,2015-06-17 14:29:00,Transfer,Partner,Cat,Unknown,2 days,Domestic Shorthair Mix,Brown Tabby
A661628,Ginger,2015-07-08 08:15:00,Adoption,Foster,Dog,Spayed Female,3 years,Miniature Poodle/Yorkshire Terrier,Brown
A690229,Tula,2014-10-17 18:02:00,Return_to_owner,,Dog,Spayed Female,2 years,Rottweiler Mix,Black/Tan
A669934,Cookie,2014-01-07 15:37:00,Euthanasia,Aggressive,Dog,Intact Female,2 years,Pit Bull Mix,White/Tan
A670489,Katina,2014-01-11 17:08:00,Transfer,Partner,Dog,Spayed Female,6 months,Doberman Pinsch Mix,Chocolate/Red
A674725,Monte,2014-03-21 19:21:00,Return_to_owner,,Dog,Intact Male,19 years,Cocker Spaniel Mix,Black/White
A677072,Andy,2014-04-26 16:32:00,Adoption,,Dog,Neutered Male,1 year,Miniature Pinscher Mix,Black/Tan
A704749,Maya,2015-07-20 16:57:00,Adoption,,Dog,Spayed Female,2 years,Boxer Mix,Brown Brindle/White
A684863,Yoshi,2014-07-31 18:36:00,Return_to_owner,,Dog,Neutered Male,5 years,Yorkshire Terrier Mix,Tan/Silver
A707905,Uno,2015-08-09 18:10:00,Adoption,,Dog,Neutered Male,3 years,Miniature Poodle,White
A716953,Cookie,2015-12-13 12:53:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black/White
A668787,Rainey,2013-12-13 17:24:00,Adoption,,Dog,Spayed Female,1 year,Beagle/Boxer,Brown Brindle
A616452,Elsie,2014-09-13 13:08:00,Return_to_owner,,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Brown Tabby
A674371,Aspen,2014-03-27 16:13:00,Adoption,,Dog,Neutered Male,2 years,Miniature Schnauzer Mix,Gray/White
A716943,Snuggles,2015-12-07 17:53:00,Adoption,,Dog,Neutered Male,2 years,Boxer Mix,Brown Brindle/Black
A686091,,2014-08-17 09:00:00,Transfer,SCRP,Cat,Intact Male,5 months,Siamese Mix,Seal Point
A699168,Coco Bear,2015-04-01 18:14:00,Adoption,,Cat,Spayed Female,8 years,Domestic Longhair Mix,Tortie
A670330,,2014-01-10 18:45:00,Transfer,Partner,Dog,Intact Male,3 months,Catahoula Mix,White/Brown Merle
A686628,Oliver,2014-08-28 18:13:00,Adoption,,Dog,Neutered Male,2 months,Border Collie Mix,White/Black
A691220,,2014-11-01 09:00:00,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Shorthair Mix,Black
A702848,Murphy,2015-05-19 16:17:00,Return_to_owner,,Dog,Spayed Female,5 years,Jack Russell Terrier Mix,White/Brown
A701142,,2015-04-24 15:52:00,Transfer,Partner,Cat,Unknown,1 weeks,Domestic Shorthair Mix,Calico
A709198,Cooper,2015-08-12 18:21:00,Adoption,,Dog,Neutered Male,2 months,Chihuahua Shorthair/Pomeranian,White/Brown
A682811,,2014-07-04 15:52:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue
A686393,Sugar,2014-12-06 16:01:00,Adoption,,Dog,Spayed Female,2 years,Pit Bull Mix,Tan/White
A705704,,2015-07-08 20:07:00,Died,In Kennel,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby/White
A685615,Peaches,2014-08-09 18:53:00,Transfer,Partner,Dog,Intact Female,1 month,Chihuahua Shorthair Mix,Brown
A607107,Bo,2013-11-16 12:52:00,Return_to_owner,,Dog,Neutered Male,3 years,Labrador Retriever Mix,Yellow
A392615,Chip,2015-07-26 15:18:00,Return_to_owner,,Dog,Neutered Male,10 years,Dachshund/Parson Russell Terrier,Brown/White
A666815,Shadow,2013-12-01 13:46:00,Adoption,,Cat,Neutered Male,2 months,Siamese/Domestic Shorthair,Black
A715798,,2015-11-11 11:39:00,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A680825,Abby,2014-06-19 14:53:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A681805,,2014-07-29 14:04:00,Adoption,Foster,Dog,Neutered Male,10 months,Jack Russell Terrier/Chihuahua Shorthair,Red/White
A674192,Esme,2014-03-29 14:11:00,Adoption,,Dog,Spayed Female,9 months,Australian Kelpie Mix,Brown Brindle/White
A709475,,2015-08-11 14:39:00,Transfer,Partner,Dog,Intact Male,1 month,Pit Bull Mix,Brown Brindle
A678837,,2014-05-13 13:22:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Torbie/White
A704109,,2015-06-01 17:30:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Orange Tabby/White
A706026,Lana,2015-06-27 19:23:00,Adoption,,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,White/Black
A705830,,2015-06-21 18:03:00,Euthanasia,Suffering,Cat,Intact Male,2 years,Domestic Medium Hair Mix,Black/White
A625782,Tracie,2014-04-22 14:13:00,Adoption,Foster,Dog,Spayed Female,5 years,Labrador Retriever Mix,Red/White
A707641,Coco Chanel,2015-07-21 00:00:00,Transfer,Partner,Dog,Intact Female,8 years,Dachshund,Red
A682412,Joey,2014-07-21 11:54:00,Transfer,Partner,Dog,Neutered Male,8 years,Chow Chow Mix,Brown
A671147,Twiggie,2014-03-14 16:24:00,Transfer,Partner,Dog,Spayed Female,3 years,Pit Bull Mix,Brown/White
A711999,Oreo,2015-09-18 15:31:00,Transfer,Partner,Dog,Neutered Male,3 years,Boston Terrier/Dachshund,Black/White
A695141,Beau,2015-01-31 11:44:00,Adoption,,Dog,Neutered Male,1 year,Flat Coat Retriever Mix,Black/Tricolor
A712050,Francesca,2015-09-20 12:26:00,Return_to_owner,,Dog,Spayed Female,1 year,Boxer Mix,White
A679263,,2014-05-18 15:36:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Cream Tabby
A661808,,2013-11-04 15:15:00,Transfer,Partner,Dog,Spayed Female,2 months,Australian Cattle Dog Mix,White/Black
A716881,,2015-11-29 16:57:00,Adoption,,Cat,Intact Male,5 months,Domestic Shorthair Mix,Orange Tabby
A703246,Lottie,2015-05-26 18:06:00,Adoption,,Cat,Intact Female,2 months,Domestic Shorthair Mix,Tortie
A686451,Garen,2014-09-14 14:00:00,Adoption,,Dog,Neutered Male,2 years,Border Collie Mix,Black/White
A687050,,2014-08-31 09:00:00,Transfer,SCRP,Cat,Intact Female,4 months,Domestic Shorthair Mix,Calico
A706562,Dawn,2015-07-02 00:00:00,Transfer,Partner,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black
A559477,Mento,2015-11-12 18:04:00,Transfer,Partner,Dog,Intact Male,7 years,English Bulldog,Tan/White
A695211,Angus,2015-01-19 13:58:00,Adoption,,Dog,Neutered Male,4 months,Labrador Retriever Mix,Black
A716083,Chunk,2015-11-14 13:04:00,Return_to_owner,,Dog,Intact Male,9 months,Rottweiler,Black/Brown
A662512,Dazzle,2013-11-21 15:44:00,Adoption,Foster,Dog,Spayed Female,3 months,Labrador Retriever/Chinese Sharpei,Black/White
A702655,Mica,2015-08-11 00:00:00,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black/White
A689697,Remy,2014-12-04 17:21:00,Transfer,Partner,Dog,Neutered Male,9 months,Labrador Retriever/Pit Bull,Black/White
A683239,X,2014-07-18 15:46:00,Transfer,Partner,Cat,Intact Female,5 years,Domestic Shorthair Mix,Torbie/White
A664710,,2013-10-12 17:23:00,Adoption,,Dog,Neutered Male,10 months,Labrador Retriever Mix,Yellow
A684700,,2014-08-01 19:07:00,Adoption,,Dog,Neutered Male,2 months,Labrador Retriever/Great Pyrenees,Brown/White
A707451,Wilbur,2015-07-23 17:00:00,Transfer,Partner,Dog,Intact Male,4 years,Chinese Sharpei,Blue
A710442,Jacques,2015-09-06 16:20:00,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black/White
A675313,,2014-03-26 13:24:00,Transfer,Partner,Cat,Intact Male,2 days,Domestic Shorthair Mix,Blue/White
A670638,,2014-01-19 16:13:00,Transfer,SCRP,Cat,Intact Female,7 months,Domestic Shorthair Mix,Brown Tabby/White
A704123,Tex,2015-09-02 15:53:00,Transfer,Partner,Dog,Neutered Male,2 years,Great Pyrenees Mix,White/Buff
A711382,,2015-09-07 09:00:00,Transfer,SCRP,Cat,Intact Male,8 months,Domestic Shorthair Mix,Brown Tabby/White
A718605,Yumyum,2016-01-14 16:18:00,Return_to_owner,,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Tortie
A694472,Thing 3,2015-03-26 07:36:00,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby
A710166,Melody,2015-11-04 10:37:00,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby/White
A711074,Ms Roper,2015-09-03 14:24:00,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair Mix,Calico
A715893,Pancho,2015-11-22 17:26:00,Return_to_owner,,Dog,Neutered Male,9 months,Labrador Retriever Mix,Black/White
A706652,Midnight,2015-07-17 14:18:00,Transfer,Partner,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Black
A704138,,2015-06-06 13:11:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby/White
A691445,Ash,2014-11-19 15:07:00,Transfer,Partner,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Black
A694370,Weenie,2014-12-31 16:08:00,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Tan
A640516,Cash,2014-01-04 12:26:00,Adoption,,Dog,Neutered Male,3 years,American Bulldog,White/Brown Tiger
A710720,Honey,2015-12-08 00:00:00,Euthanasia,Aggressive,Dog,Intact Female,2 years,Pit Bull Mix,Tan
A707789,Aspen,2015-07-23 18:39:00,Adoption,,Dog,Neutered Male,10 months,Siberian Husky Mix,White
A675335,Jayla,2014-03-30 18:51:00,Return_to_owner,,Dog,Spayed Female,4 years,Standard Schnauzer Mix,Silver
A689469,,2014-10-05 09:00:00,Transfer,SCRP,Cat,Intact Male,1 year,Domestic Shorthair Mix,Black
